date,rent,food_at_home,gas,auto_insurance,cc_interest,dining_out,utilities,used_cars,eggs,home_insurance,quarterly_reserve,mortgage_payment,dri,cpi
2001-02-01,54.588816228453666,70.46909585193276,56.903149838092446,45.83042741855136,87.60479041916169,59.41819967696974,72.20678291237303,115.04475556575626,64.54483230663928,69.48714388665198,,77.0331218610159,59.68645512111144,67.92036337394404
2001-03-01,54.79207245909152,70.67442538530086,55.31351192228438,45.93530253850228,87.64471057884232,59.591128081151844,71.66572391234844,114.68613725040164,60.64339493497604,69.68548968271284,,78.51802150569486,59.62983553108398,67.95895448949743
2001-04-01,55.024365294106225,70.83868901199534,60.90079481895791,46.12757359174562,87.68463073852296,59.72947080449752,71.17385209414427,114.5426899242598,70.362765229295,69.75160494806646,,80.00292115037382,60.780814483172264,68.07472783615755
2001-05-01,55.22762152474407,70.96188673201623,66.7942302031204,46.302365458330485,87.7245508982036,59.867813527843204,71.8132854578097,114.11234794583427,60.30116358658453,70.61110339766347,,79.16377575775792,61.09795523693364,68.42204787613795
2001-06-01,55.48895096413561,71.24934807873156,63.43832793641448,46.59951163152476,87.76447105788424,60.0407419320253,71.76409827598927,113.96890061969245,62.97056810403833,70.74333392837072,,78.32463036514199,60.84867605131121,68.57641233835146
2001-07-01,55.69220719477347,71.45467761209966,55.75900304189971,46.84422024474357,87.80439121756488,60.2136703362074,70.82954182140135,113.53855864126695,59.00068446269678,70.47887286695624,,77.48548497252608,59.848614858782284,68.46063899169134
2001-08-01,55.89546342541132,71.61894123879414,55.76489058973605,47.14136641793784,87.8443113772455,60.42118442122592,69.74742382135216,113.32338765205417,63.58658453114305,70.47887286695624,,75.98055705375708,59.87440599187945,68.46063899169134
2001-09-01,56.09871965604918,71.61894123879414,59.7193602198018,47.35111665783967,86.30738522954093,60.559527144571604,68.46855709402129,112.82132201055772,62.69678302532512,70.54498813230987,,74.4756291349881,59.99502858222958,68.73077680056497
2001-10-01,56.33101249106388,71.90640258550948,51.62986949268963,47.7007003910094,84.77045908183632,60.732455548753705,66.99294163940877,113.17994032591233,62.69678302532512,70.6772186630171,,72.97070121621911,58.95204897575885,68.53782122279807
2001-11-01,56.53426872170174,71.90640258550948,45.94249828279855,48.382388670690375,83.23353293413174,60.801626910426556,66.94375445758834,112.89304567362863,63.997262149212865,70.6772186630171,,76.53428790972364,58.78123432918179,68.49923010724471
2001-12-01,56.73752495233961,71.74213895881499,42.62584633500147,48.66205565722615,81.437125748503,60.87079827209938,66.55025700302501,112.7495983474868,63.31279945242984,70.28052707089539,,80.09787460322816,58.71678893510958,68.46063899169134
2002-01-01,56.969817787354316,72.02960030553035,43.45991561181435,48.924243457103444,79.64071856287426,61.009140995445065,66.10757236664125,111.60201973835207,66.59822039698837,70.34664233624902,,83.66146129673268,59.26314784965426,68.57641233835146
2002-02-01,57.144037413615344,72.1527980255512,43.715042684721816,49.36122312356561,77.84431137724552,61.21665508046359,65.96001082117999,110.38271746614643,68.17248459958932,70.61110339766347,,83.40487732675508,59.241431745816605,68.6921856850116
2002-03-01,57.34729364425319,72.3581275589193,49.03346089686979,49.72828604339383,78.562874251497,61.25124076130001,66.10757236664125,109.09169153086987,68.65160848733744,70.61110339766347,,83.1482933567775,59.88144729502776,68.88514126277848
2002-04-01,57.52151327051423,72.56345709228741,54.83269551565107,50.06039058990507,79.28143712574851,61.285826442136425,66.10757236664125,108.8765205416571,71.66324435318275,70.87556445907795,,82.8917093867999,60.69515868694162,69.1938701872055
2002-05-01,57.63765968802157,72.07066621220397,54.626631341379664,50.32257838978236,80.0,61.4241691654821,66.10757236664125,108.8765205416571,68.24093086926763,71.14002552049243,,80.23423471484598,60.288465461202584,69.27105241831225
2002-06-01,57.75380610552892,71.94746849218309,54.25375331174567,50.654682936293604,79.86027944111777,61.63168325050062,65.66488773025749,109.16341519394078,66.73511293634496,71.27225605119966,,77.57676004289209,59.92499448759906,69.30964353386562
2002-07-01,57.928025731789944,71.98853439885673,54.83269551565107,51.161579349389704,79.72055888223552,61.735440293009894,65.66488773025749,109.52203350929537,67.7618069815195,71.80117817402859,,74.91928537093817,59.81071456095325,69.46400799607913
2002-08-01,58.07320875367413,71.90640258550948,54.78363261701502,51.47620470924247,79.58083832335329,61.839197335519145,65.66488773025749,110.02409915079183,72.07392197125256,72.46233082756477,,75.57640088979716,60.09781047734337,69.65696357384603
2002-09-01,58.16031856680465,72.02960030553035,54.93474634481406,51.84326762907069,78.562874251497,61.97754005886482,65.91082363935958,109.16341519394078,72.21081451060917,72.72679188897925,,76.23351640865613,60.177290050061735,69.77273692050616
2002-10-01,58.305501588688834,71.86533667883587,56.72652340300265,52.24528892221586,77.54491017964071,62.115882782210505,66.40269545756375,108.08756024787695,71.11567419575631,72.72679188897925,,76.89063192751512,60.355837131478474,69.92710138271966
2002-11-01,58.45068461057302,72.1527980255512,55.696202531645575,52.75218533531197,76.52694610778443,62.185054143883356,66.64863136666584,106.7248106495295,73.92197125256673,73.65240560392989,,75.81540316589141,60.22945311060753,70.0428747293798
2002-12-01,58.62490423683404,72.23492983889845,54.39309194387205,53.06681069516473,74.89021956087825,62.288811186392614,67.14050318487001,106.50963966031672,80.49281314168377,74.24744299211244,,74.7401744042677,60.16829679247478,70.15864807603992
2003-01-01,58.77008725871823,72.27599574557208,57.20733980963596,53.45135280165143,73.25349301397206,62.21963982471978,67.3864390939721,106.3661923341749,80.42436687200546,75.30528723777033,,73.66494564264399,60.32358423542053,70.46737700046694
2003-02-01,59.00238009373292,72.76878662565551,63.31076439996075,53.78345734816266,71.61676646706587,62.49632527141112,68.76368018494381,106.43791599724581,81.38261464750171,75.43751776847756,,74.14888746986583,61.161289314594114,70.85328815600072
2003-03-01,59.089489906863434,72.89198434567638,66.45078991266806,54.167999454649376,73.47305389221557,62.60008231392039,72.25597009419346,106.50963966031672,82.75154004106776,75.37140250312395,,74.63282929708768,61.89253009624504,70.96906150266086
2003-04-01,59.23467292874762,72.93305025235,62.36875674614857,54.74481261437943,75.32934131736528,62.63466799475681,72.01003418509137,106.43791599724581,77.41273100616016,75.50363303383119,,75.11677112430952,61.52919440473293,70.69892369378721
2003-05-01,59.37985595063181,73.05624797237085,58.7675399862624,54.98952122759824,77.18562874251498,62.7730107181025,72.01003418509137,106.07929768189122,69.06228610540724,75.5697482991848,,74.64292971637249,61.00023009403114,70.58315034712709
2003-06-01,59.525038972516,73.59010475912791,58.59287606711806,55.1643130941831,77.66467065868264,62.91135344144817,72.05922136691179,105.7206793665366,82.06707734428474,76.16478568736736,,74.16908830843545,61.50021428411799,70.66033257823383
2003-07-01,59.61214878564651,73.5079729457807,59.36610734962222,55.23422984081704,78.14371257485031,63.04969616479386,71.96084700327096,104.50137709433093,78.71321013004791,76.42924674878182,,73.69524690049842,61.4240645054221,70.89187927155409
2003-08-01,59.7573318075307,73.9186320125169,63.595329212049855,55.409021707401905,78.62275449101797,63.15345320730311,72.05922136691179,102.78000918062888,87.40588637919232,76.56147727948905,,75.47686781463028,62.42806008745361,71.20060819598112
2003-09-01,59.873478225038035,74.123961545885,65.8934353841625,55.67120950727921,78.2235528942116,63.22262456897596,72.64946754875679,99.69589166857929,86.03696098562628,76.62759254484268,,77.25848872876216,62.7740895139252,71.43215488930139
2003-10-01,60.01866124692222,74.49355470594759,61.36787361397311,56.00331405379044,77.82435129740519,63.395552973158054,72.05922136691179,96.8986688088134,91.03353867214237,76.6937078101963,,79.04010964289402,62.61235103761456,71.35497265819463
2003-11-01,60.076734455675904,75.02741149270464,59.346482190167805,55.44398008071888,77.42514970059881,63.568481377340156,71.46897518506677,94.67523525361486,99.11019849418206,75.5697482991848,,80.16035837897968,62.67349137188115,71.393563773748
2003-12-01,60.22191747756008,75.52020237278809,58.04337160239428,55.409021707401905,76.40718562874251,63.741409781522265,71.71491109416887,93.95799862290566,106.70773442847363,75.5697482991848,,81.28060711506532,62.927381150815044,71.5865193515149
2004-01-01,60.30902729069059,75.27380693274637,61.69168874497106,55.60129276064526,75.38922155688623,63.948923866540774,72.30515727601386,94.53178792747303,107.66598220396988,75.90032462595289,,82.40085585115098,63.47633383158703,71.89524827594191
2004-02-01,60.425173708197946,75.43807055944085,64.66490040231577,55.75860544057164,74.37125748502994,64.1564379515593,73.04296500332013,94.53178792747303,108.35044490075289,76.03255515666012,,83.39487701808048,63.96404239732929,72.04961273815542
2004-03-01,60.57035673008212,75.60233418613532,68.13855362574822,55.9333973071565,75.38922155688623,64.26019499406857,72.25597009419346,94.53178792747303,111.22518822724162,76.09867042201374,,84.38889818501,64.65302019081706,72.20397720036893
2004-04-01,60.715539751966304,75.68446599948257,70.56226081836915,56.02079324044893,76.40718562874251,64.39853771741423,72.50190600329555,94.38834060133118,106.91307323750856,76.49536201413545,,85.3829193519395,65.02398423394558,72.31975054702906
2004-05-01,60.889759378227325,76.62898185297584,77.84908252379552,56.26550185366773,77.42514970059881,64.57146612159633,72.89540345785888,94.53178792747303,93.90828199863108,76.7598230755499,,85.53406343838131,65.6863809089331,72.62847947145607
2004-06-01,61.06397900448837,76.79324547967032,77.29369051123541,56.49273128022806,78.76247504990019,64.6752231641056,74.0758958215489,93.16903832912554,89.73305954825462,76.82593834090353,,85.68520752482314,65.6571982529792,72.89861728032973
2004-07-01,61.23819863074939,76.87537729301756,75.01717201452263,56.65004396015445,80.0998003992016,64.95190861079696,74.56776763975309,93.88627495983475,85.76317590691306,76.7598230755499,,85.83635161126493,65.51083929967616,72.97579951143646
2004-08-01,61.38338165263356,76.79324547967032,73.71209891080366,56.789877453422335,81.437125748503,65.15942269581548,75.15801382159809,94.67523525361486,87.40588637919232,76.89205360625715,,86.80249854981172,65.72030121975475,73.01439062698985
2004-09-01,61.55760127889458,76.5468500396286,73.38828377980572,56.87727338671477,82.07584830339322,65.33235109999758,74.76451636703474,97.18556346109708,78.37097878165639,77.090399402318,,87.76864548835852,65.66966954301405,73.24593732031012
2004-10-01,61.70278430077876,77.08070682638566,78.48101265822785,57.06954443995812,82.71457085828344,65.50527950417968,74.51858045793266,98.04624741794812,74.53798767967145,76.89205360625715,,88.7347924269053,66.39217715592926,73.6318484758439
2004-11-01,61.78989411390927,77.45029998644824,77.69208124816015,57.13946118659206,83.35329341317366,65.57445086585251,76.48606773074937,98.76348404865732,74.26420260095824,77.8176673212078,,89.17215871267662,66.59172324476782,73.97916851582428
2004-12-01,61.87700392703977,77.36816817310101,72.25983711117654,57.27929467985995,83.77245508982037,65.67820790836178,76.5844420943902,99.26554969015378,82.06707734428474,78.47881997474396,,89.60952499844795,66.4083678086086,73.97916851582428
2005-01-01,62.051223553300794,77.24497045308016,71.85948385830635,57.48904491976179,84.19161676646706,65.98947903588956,76.14175745800644,99.40899701629561,82.88843258042436,78.34658944403672,,90.04689128421927,66.51057374936293,73.9405774002709
2005-02-01,62.22544317956182,77.08070682638566,74.96810911588658,57.59392003971271,84.61077844311377,66.19699312090809,76.68281645803103,99.26554969015378,87.88501026694044,78.47881997474396,,90.68086867056027,67.14986270333225,74.24930632469793
2005-03-01,62.39966280582284,77.24497045308016,81.61122559120794,57.59392003971271,85.9680638722555,66.30075016341733,76.87956518531271,99.19382602708285,77.48117727583845,78.67716577080482,,91.31484605690126,67.75872651439123,74.51944413357157
2005-04-01,62.54484582770703,78.02522267987894,88.01884015307625,57.62887841302968,87.32534930139721,66.43909288676302,78.35518063992524,99.26554969015378,79.67145790554414,78.14824364797587,,91.94882344324228,68.85262171253652,74.75099082689182
2005-05-01,62.71906545396806,78.10735449322618,84.82778922578747,57.6113992263712,88.68263473053894,66.61202129094512,79.04380118541108,99.55244434243747,81.1088295687885,78.01601311726864,,91.7683991722761,68.71099076062242,74.71239971133845
2005-06-01,62.86424847585225,77.86095905318446,84.60406240800708,57.716274346322116,88.56287425149702,66.81953537596364,78.89623963994983,99.91106265779206,77.96030116358658,78.01601311726864,,91.58797490130993,68.58437063684535,74.75099082689182
2005-07-01,63.009431497736436,78.02522267987894,89.88323030124621,57.768711906297575,88.44311377245509,66.95787809930933,79.978357639999,100.34140463621759,79.73990417522245,78.08212838262226,,91.40755063034376,69.29314799627669,75.21408421353236
2005-08-01,63.21268772837429,77.9430908665317,97.58414287116082,57.873587026248494,88.32335329341318,67.16539218432784,81.20803718550945,100.48485196235941,79.80835044490074,77.88378258656141,,93.61573096517417,70.4540673980084,75.67717760017288
2005-09-01,63.32883414588164,78.10735449322618,113.95348837209302,57.6113992263712,87.80439121756488,67.30373490767352,85.04463736750203,100.62829928850125,87.54277891854892,77.090399402318,,95.82391130000453,72.8093623648429,76.71913772011408
2005-10-01,63.50305377214266,78.27161811992066,106.63526641153962,57.43660735978633,87.28542914171656,67.51124899269205,89.7174196404417,100.55657562543033,86.5160848733744,76.56147727948905,,98.03209163483491,72.41291367442143,76.8349110667742
2005-11-01,63.67727339840369,78.60014537330963,88.57815719752723,57.66383678634664,86.76646706586827,67.64959171603773,91.34059664051547,100.62829928850125,87.54277891854892,76.62759254484268,,98.8665411136737,70.7498021472474,76.44899991124043
2005-12-01,63.85149302466472,78.72334309333048,85.7619468158179,57.803670279614536,86.54690618762476,67.7879344393834,89.52067091316003,100.55657562543033,92.40246406570843,76.7598230755499,,99.70099059251251,70.70164761571462,76.44899991124043
2006-01-01,63.96763944217207,79.05187034671945,90.88803846531253,57.803670279614536,86.32734530938126,67.99544852440192,92.76702491330758,100.62829928850125,99.17864476386036,76.62759254484268,,100.53544007135132,71.73243900988581,76.91209329788097
2006-02-01,64.11282246405626,78.92867262669859,89.49072711215781,57.75123271963908,86.10778443113773,68.20296260942045,91.53734536779716,100.7000229515722,90.89664613278576,76.82593834090353,,101.64065692574691,71.42779540751319,76.95068441343433
2006-03-01,64.31607869469413,78.96973853337221,95.17221077421254,57.85610783959001,86.88622754491018,68.34130533276613,90.2584786404663,100.98691760385587,89.11704312114989,76.82593834090353,,102.74587378014249,72.18742486299331,77.06645776009447
2006-04-01,64.51933492533199,78.76440900000411,107.6243744480424,57.873587026248494,87.66467065868264,68.47964805611181,89.27473500405793,101.1303649299977,87.81656399726214,76.82593834090353,,103.85109063453805,73.64629086558939,77.45236891562823
2006-05-01,64.72259115596984,78.76440900000411,114.09282700421942,57.94350377288243,88.44311377245509,68.72174782196674,88.8812375494946,101.20208859306861,82.54620123203284,76.89205360625715,,103.23021986328251,74.19727040326843,77.68391560894851
2006-06-01,64.95488399098454,79.01080444004583,113.21754489255227,57.85610783959001,88.2435129740519,68.89467622614885,88.48774009493125,101.1303649299977,85.01026694045174,76.95816887161077,,102.60934909202697,74.16975642980854,77.87687118671539
2006-07-01,65.21621343037607,79.17506806674032,116.9895005396919,57.85610783959001,88.04391217564871,69.06760463033095,88.48774009493125,100.91519394078495,83.02532511978097,76.95816887161077,,101.98847832077142,74.49876408580484,78.30137345780255
2006-08-01,65.44850626539076,79.42146350678205,115.85712883917184,57.926024586223946,87.8443113772455,69.24053303451305,89.02879909495584,100.7000229515722,85.14715947980834,76.82593834090353,,101.94656922418545,74.52816189147508,78.64869349778294
2006-09-01,65.7098357047823,79.79105666684463,100.28456481208909,58.153254012784274,88.68263473053894,69.34429007702231,90.11091709500502,100.34140463621759,85.83162217659137,76.95816887161077,,101.90466012759951,73.08883824311845,78.26278234224917
2006-10-01,65.97116514417381,79.99638620021273,88.10126582278482,58.32804587936914,89.52095808383234,69.55180416204084,87.70074518580458,99.69589166857929,86.03696098562628,76.82593834090353,,101.86275103101354,71.8443411265075,77.91546230226876
2006-11-01,66.20345797918851,79.91425438686548,87.4987734275341,58.31056669271065,90.35928143712574,69.72473256622294,88.68448882221294,99.19382602708285,92.67624914442163,78.21435891332949,,103.00147601973369,72.2781311982751,77.95405341782214
2006-12-01,66.43575081420322,79.83212257351823,90.77617505642236,58.25812913273519,89.46107784431138,69.93224665124144,89.52067091316003,98.40486573330271,105.6125941136208,77.42097572908608,,104.14020100845387,73.12859812117439,78.37855568890929
2007-01-01,66.72611685797159,80.4555030368238,87.91286429202238,58.19293176649904,88.56287425149702,70.26807361216308,90.0233639113647,97.66539476704155,106.02327173169061,77.63056112025706,,105.27892599717401,73.06694672938892,78.50860774832418
2007-02-01,66.94302029266656,81.20167056108349,89.4024138946129,58.16898528077692,87.66467065868264,70.52331593673587,90.5408130641155,97.20923226991047,119.5071868583162,77.56642931286405,,103.07566983777023,73.49785057130981,78.81309165004032
2007-03-01,67.23309597039116,81.64559301222532,100.58875478363262,58.12284022799851,87.32534930139721,70.58314916458288,91.61063426870956,96.97110970851503,111.84120465434633,77.57502429736002,,100.87241367836646,74.3064760079584,79.22292929721719
2007-04-01,67.46625990353716,81.82381904718883,111.66715729565301,58.09382477814542,86.98602794411178,70.80553509236105,91.54865841961583,96.82335896258894,110.60917180013689,77.72444479705919,,98.66915751896268,75.24673143003304,79.46065056902599
2007-05-01,67.64367355627964,82.22913954605747,123.48150328721421,57.822547801205715,86.64670658682635,70.98123035101007,91.7085167605322,96.57806403488638,102.943189596167,76.94891273446125,,100.42939012882532,76.49895228297117,79.78906096238524
2007-06-01,67.84576832274243,82.60448193305436,119.94897458541851,58.0525738976314,88.18363273453093,71.22367597367338,92.54027200511547,96.51853339453751,93.97672826830937,77.4249426450073,,102.18962273868794,76.3036236687336,79.97391240588591
2007-07-01,68.02782783218518,82.78722521775197,116.36149543715044,58.20901261822484,89.72055888223554,71.56849521161249,91.7434396596247,96.64620151480375,102.8062970568104,77.07519289128668,,103.94985534855059,76.57249662108616,80.11631362227789
2007-08-01,68.23485882139202,83.09193424527024,109.3415759003042,58.230686809681366,91.25748502994013,71.85382707851295,91.16007968323454,97.00984048657332,111.84120465434633,77.3059351673708,,102.34621800290167,76.13312342613828,80.14101193623205
2007-09-01,68.38817209250173,83.48698826747048,110.02845648120892,58.43833954718419,89.54091816367266,72.21663087048701,91.53390226506971,97.55996098232728,124.9144421629021,77.21139033791512,,100.74258065725277,76.48278625286741,80.48061375310176
2007-10-01,68.59578381379612,83.80771299859143,110.01864390148171,58.40687701119891,87.8243512974052,72.37918357041818,92.14283957600648,98.05126807436308,121.21834360027377,77.11684550845945,,99.13894331160385,76.19808517307128,80.72875462610997
2007-11-01,68.86901826098216,84.23397710986362,120.89098223923071,58.444107678781485,86.10778443113773,72.57943466246105,92.41533656329159,98.66235368372733,127.44695414099931,77.35287700577186,,96.44734472818654,77.29975487968196,81.3631925658075
2007-12-01,69.12541147762963,84.39167019149032,118.4731625944461,58.5675107365904,84.89021956087825,72.71051439283109,92.57519490420798,98.87465572641725,143.66872005475702,77.35684392169307,,93.75574614476923,77.2703705819777,81.59898428183863
2008-01-01,69.36060797308201,85.04749272106804,119.42890785987636,58.76712304823032,83.67265469061877,72.99999654143191,92.41927153783723,99.65142299747531,148.87063655030798,77.6424618680207,,91.06414756135193,77.35260100792034,81.88031351422276
2008-02-01,69.54760370526884,85.35712965738715,118.83034049651656,58.838263337930364,82.45508982035929,73.27944884259018,93.52401564152382,99.56535460179022,148.3915126625599,77.76609741423198,,91.7778259968707,77.41895318703821,82.07828593701159
2008-03-01,69.71107978791045,85.45527717433708,127.32803454028065,58.930203859753995,81.93612774451098,73.5073684793022,95.09062738250412,99.36668005508376,150.78713210130047,77.81832847386131,,92.49150443238946,78.5607392200202,82.37196432637278
2008-04-01,69.88529941417147,86.6067651974654,135.72760278677268,59.09590654927644,81.41716566866268,73.69620629666905,97.55736455079806,98.73407734679824,141.61533196440791,78.29501953706091,,93.20518286790825,79.4962522485656,82.56260443720646
2008-05-01,70.10510650930412,86.97759033472822,147.80688843096848,59.31614430117338,80.89820359281438,74.00194371526301,99.89719878999533,97.8260557723204,132.10130047912386,78.28774685787201,,93.70161688757737,80.66861613226595,83.05116796011221
2008-06-01,70.2473858707506,87.60630936590134,159.12864292022374,59.55735707706049,81.15768463073853,74.36440165042868,102.14898797373404,96.84128987835668,131.41683778234085,78.73799181493014,,94.19805090724654,82.12678330466397,83.92139761584087
2008-07-01,70.52468544254941,88.71385686888887,159.4151702482583,59.759766058565766,81.41716566866268,74.83511276661237,105.4440372838838,95.90099265549689,137.6454483230664,78.52113374457028,,94.69448492691566,82.74317789730112,84.52071764038482
2008-08-01,70.75494571525773,89.29740340272103,148.30732999705626,59.977906308063666,81.67664670658684,75.07271639395857,104.80362017658197,95.05895685104429,126.8993839835729,78.38758090855598,,93.40833111079833,81.18046941229022,84.39491060368081
2008-09-01,70.98723855027242,89.83454546201199,145.3282307918752,60.187481756098926,81.11776447105788,75.47460200527777,101.94732052827034,94.08423226991047,135.3867214236824,79.30129387574297,,92.12217729468095,81.00683267057357,84.46707598976563
2008-10-01,71.19049478091029,90.15280623873255,119.76253557060153,60.371013216013026,80.55888223552894,75.84293950618564,101.02161776641007,92.81544067018591,127.1731690622861,79.28278160144396,,90.8360234785636,77.8767172165302,83.74079119505107
2008-11-01,71.4050752872551,90.20619191740825,84.27043469728194,60.64543644655127,80.0,76.1033696828839,99.85440594181155,91.8407160890521,125.80424366872005,79.49170583996138,,85.54904366969157,73.41623207025008,82.2581205354903
2008-12-01,71.5914902873544,90.00127304310689,66.215287999215,60.88140546644083,80.35928143712574,76.32506389704534,99.80226752908192,91.32071953178792,125.53045859000684,79.3508803247582,,80.26206386081955,70.901619397376,81.58084645752854
2009-01-01,71.71808988243741,89.91503463909228,70.18938278873517,61.1416705557857,80.71856287425149,76.5446829703566,99.36991220088045,90.8509295386734,126.62559890485969,79.60410179106253,,74.97508405194753,70.78316551987945,81.78730892573911
2009-02-01,71.88388889342914,89.49493041382115,75.4685506819743,61.39144813313546,81.07784431137725,76.76914403898498,98.61538083175525,89.22782304337846,122.86105407255303,79.78988568670621,,75.76446539346823,71.25902913293427,82.08523233781119
2009-03-01,72.00903665829333,89.09207386935293,76.87567461485625,61.52044453067509,82.85429141716567,76.85491652745931,97.28240820442193,87.65348863897177,115.8795345653662,79.82558792999716,,76.55384673498891,71.26614955764691,82.0041909951491
2009-04-01,72.1257638078882,88.62310121514018,80.4239034442155,61.84887844798806,84.63073852295409,77.09321186842224,95.70989400162317,87.42182120725269,121.4236824093087,79.7845964654779,,77.3432280765096,71.96117655303638,82.08677598243332
